expansion_,craft_,rarity_,pp_,CardName,Code
Fortune's Hand,Portalcraft,Bronze,2,Marionette Expert,71QT2
Fortune's Hand,Portalcraft,Bronze,1,Robotic Engineer,71QTC
Fortune's Hand,Portalcraft,Bronze,3,Steelslash Tiger,71QTM
Fortune's Hand,Portalcraft,Bronze,5,Pop Goes the Poppet,71RBw
Fortune's Hand,Portalcraft,Silver,2,Cat Tuner,71SvI
Fortune's Hand,Portalcraft,Silver,4,Powerlifting Puppeteer,71SvS
Fortune's Hand,Portalcraft,Silver,1,Artifact Scan,71TeA
Fortune's Hand,Portalcraft,Gold,5,Mind Splitter,71VLY
Fortune's Hand,Portalcraft,Gold,2,"Lazuli, Gateway Homunculus",71VLi
Fortune's Hand,Portalcraft,Gold,3,Inverted Manipulation,71W4Q
Fortune's Hand,Portalcraft,Legendary,3,"X. Slaus, Wheel of Fortune",71Xno
Fortune's Hand,Portalcraft,Legendary,4,Dimension Dominator,71Xny
Fortune's Hand,Portalcraft,Legendary,5,"Lucille, Keeper of Relics",71Xo6
Storm over Rivayle,Neutral,Bronze,1,Rivaylian Bandit,72BI2
Storm over Rivayle,Neutral,Bronze,2,Quixotic Adventurer,72BIC
Storm over Rivayle,Neutral,Bronze,3,Spice Shower,72C0w
Storm over Rivayle,Neutral,Silver,3,Vagabond Lizard,72DkI
Storm over Rivayle,Neutral,Silver,5,Supercharged Guitarist,72DkS
Storm over Rivayle,Neutral,Gold,2,Wandering Chef,72GAY
Storm over Rivayle,Neutral,Gold,3,Goblin Queen,72GAi
Storm over Rivayle,Neutral,Gold,4,Embodiment of Cocytus,72GvQ
Storm over Rivayle,Neutral,Legendary,10,"Lucifer, Fallen Angel",72Ico
Storm over Rivayle,Neutral,Legendary,2,Ramiel,72Icy
Storm over Rivayle,Forestcraft,Bronze,3,Lookout Elf,72ZiY
Storm over Rivayle,Forestcraft,Bronze,2,Forest Patroller,72Zii
Storm over Rivayle,Forestcraft,Bronze,1,Cactus Cowboy,72Zis
Storm over Rivayle,Forestcraft,Bronze,3,Hornet Strike,72aRQ
Storm over Rivayle,Forestcraft,Silver,5,"Carmine, Breaker of Smiles",72c8o
Storm over Rivayle,Forestcraft,Silver,4,Varmint Hunter,72c8y
Storm over Rivayle,Forestcraft,Silver,2,Corrosive Thorns,72ctg
Storm over Rivayle,Forestcraft,Gold,6,Giant Pastures,72eb2
Storm over Rivayle,Forestcraft,Gold,2,"Sukuna, Mighty Malleteer",72ebC
Storm over Rivayle,Forestcraft,Gold,2,Fairy Flowering,72fJw
Storm over Rivayle,Forestcraft,Legendary,1,"Shamu & Shama, Posh Felines",72h1I
Storm over Rivayle,Forestcraft,Legendary,5,"Loxis, Homestead Pioneer",72h1S
Storm over Rivayle,Forestcraft,Legendary,5,"Levon, Scentbound Sword",72h1c
Storm over Rivayle,Swordcraft,Bronze,3,Frontline Instructor,72y72
Storm over Rivayle,Swordcraft,Bronze,2,Naht's Henchman,72y7C
Storm over Rivayle,Swordcraft,Bronze,1,Shinobi Tanuki,72y7M
Storm over Rivayle,Swordcraft,Bronze,3,Bandit Raid,72yrw
Storm over Rivayle,Swordcraft,Silver,3,Outlaw Gunner,72-ZI
Storm over Rivayle,Swordcraft,Silver,5,Stalwart Slinger,72-ZS
Storm over Rivayle,Swordcraft,Silver,1,Dramatic Retreat,72_IA
Storm over Rivayle,Swordcraft,Gold,5,"Reinhardt, the Deathless",730_Y
Storm over Rivayle,Swordcraft,Gold,1,Radical Gunslinger,730_i
Storm over Rivayle,Swordcraft,Gold,3,Graceful Maneuver,731kQ
Storm over Rivayle,Swordcraft,Legendary,5,"Bunny & Baron, Specter Duo",733Ro
Storm over Rivayle,Swordcraft,Legendary,4,"Nahtnaught, Cursed Queen",733Ry
Storm over Rivayle,Swordcraft,Legendary,4,"Walfrid, Sky Captain",733S6
Storm over Rivayle,Runecraft,Bronze,2,Rivaylian Deputy,73KXY
Storm over Rivayle,Runecraft,Bronze,4,Mirror Witch,73KXi
Storm over Rivayle,Runecraft,Bronze,3,Crystal Fencer,73KXs
Storm over Rivayle,Runecraft,Bronze,4,Terra Nova,73LGQ
Storm over Rivayle,Runecraft,Silver,5,Artistic Arcanist,73Mzo
Storm over Rivayle,Runecraft,Silver,7,Golem Marshal,73Mzy
Storm over Rivayle,Runecraft,Silver,2,Scorching Blast,73Nig
Storm over Rivayle,Runecraft,Gold,3,Magical Gunslinger,73PQ2
Storm over Rivayle,Runecraft,Gold,4,"Faust, Overzealous Observer",73PQC
Storm over Rivayle,Runecraft,Gold,1,Pursuit of Truth,73Q8w
Storm over Rivayle,Runecraft,Legendary,1,"Maiser, Neighborhood Hero",73RsI
Storm over Rivayle,Runecraft,Legendary,4,"Vincent, the Peacekeeper",73RsS
Storm over Rivayle,Runecraft,Legendary,2,Transcendent Simulacrum,73Rsc
Storm over Rivayle,Dragoncraft,Bronze,3,Mermaid Guide,73iy2
Storm over Rivayle,Dragoncraft,Bronze,1,Wyrmfire Engineer,73iyC
Storm over Rivayle,Dragoncraft,Bronze,8,Pumpkin Dragon,73iyM
Storm over Rivayle,Dragoncraft,Bronze,2,Thunderous Roar,73jgw
Storm over Rivayle,Dragoncraft,Silver,7,Azureflame Dragonewt,73lOI
Storm over Rivayle,Dragoncraft,Silver,2,Dragonfolk Artificer,73lOS
Storm over Rivayle,Dragoncraft,Silver,2,Draconic Counsel,73m7A
Storm over Rivayle,Dragoncraft,Gold,2,Resplendent Phoenix,73nqY
Storm over Rivayle,Dragoncraft,Gold,3,Balefire Wrenchsmith,73nqi
Storm over Rivayle,Dragoncraft,Gold,3,Encounter from the Deep,73oZQ
Storm over Rivayle,Dragoncraft,Legendary,10,Dragon-Devouring Dread,73qGo
Storm over Rivayle,Dragoncraft,Legendary,3,"Reggie, Peerless Artisan",73qGy
Storm over Rivayle,Dragoncraft,Legendary,4,Georgius,73qH6
Storm over Rivayle,Shadowcraft,Bronze,3,Grudge Teller,745MY
Storm over Rivayle,Shadowcraft,Bronze,1,Bone Fanatic,745Mi
Storm over Rivayle,Shadowcraft,Bronze,2,Skeleton Dreamer,745Ms
Storm over Rivayle,Shadowcraft,Bronze,1,Cursed Coin,745ro
Storm over Rivayle,Shadowcraft,Silver,6,Gold Mine Necromancer,747oo
Storm over Rivayle,Shadowcraft,Silver,4,Abysmal Wraith,747oy
Storm over Rivayle,Shadowcraft,Silver,4,Necroimpulse,748Xg
Storm over Rivayle,Shadowcraft,Gold,4,Greatpick Corpse,74AF2
Storm over Rivayle,Shadowcraft,Gold,9,Philosopher of Death,74AFC
Storm over Rivayle,Shadowcraft,Gold,2,Death of the Party,74AkI
Storm over Rivayle,Shadowcraft,Legendary,2,Gold Rush Ghost,74ChI
Storm over Rivayle,Shadowcraft,Legendary,7,Invincible Monster Trio,74ChS
Storm over Rivayle,Shadowcraft,Legendary,6,Isis,74Chc
Storm over Rivayle,Bloodcraft,Bronze,2,Scrappy Werewolf,74Tn2
Storm over Rivayle,Bloodcraft,Bronze,9,Fulminating Berserker,74TnC
Storm over Rivayle,Bloodcraft,Bronze,6,Roulette Vampire,74TnM
Storm over Rivayle,Bloodcraft,Bronze,3,Spiderweb Array,74UVw
Storm over Rivayle,Bloodcraft,Silver,2,Craps Devil,74WDI
Storm over Rivayle,Bloodcraft,Silver,3,Redcap,74WDS
Storm over Rivayle,Bloodcraft,Silver,1,Bloodfall,74WyA
Storm over Rivayle,Bloodcraft,Gold,2,Showdown Demon,74YfY
Storm over Rivayle,Bloodcraft,Gold,4,"Hazhan, Demonblade Knight",74Yfi
Storm over Rivayle,Bloodcraft,Gold,4,Bloodtroth Epitaph,74Z8o
Storm over Rivayle,Bloodcraft,Legendary,7,"Volteo, Hedonistic Dealer",74b5o
Storm over Rivayle,Bloodcraft,Legendary,3,"Vuella, Unblemished Wings",74b5y
Storm over Rivayle,Bloodcraft,Legendary,11,Bloodsoaked Archdemon,74b66
Storm over Rivayle,Havencraft,Bronze,1,Sacred Stone Apostle,74sBY
Storm over Rivayle,Havencraft,Bronze,3,Enchanted Knight,74sBi
Storm over Rivayle,Havencraft,Bronze,9,Revolver Eagle,74sBs
Storm over Rivayle,Havencraft,Bronze,5,Benevolent Blight,74swQ
Storm over Rivayle,Havencraft,Silver,5,Shady Priest,74udo
Storm over Rivayle,Havencraft,Silver,7,Set,74udy
Storm over Rivayle,Havencraft,Silver,2,Pure Metamorphosis,74vMg
Storm over Rivayle,Havencraft,Gold,2,Vengeful Sniper,74x42
Storm over Rivayle,Havencraft,Gold,2,Paladin of Clemency,74x4C
Storm over Rivayle,Havencraft,Gold,4,Holy Sanctuary,74xJg
Storm over Rivayle,Havencraft,Legendary,4,"Selena, Sugarkiss Assassin",74zWI
Storm over Rivayle,Havencraft,Legendary,7,"Anvelt, Judgment's Cannon",74zWS
Storm over Rivayle,Havencraft,Legendary,5,Lethal Al-mi'raj,74zWc
Storm over Rivayle,Portalcraft,Bronze,3,Yo-Yo Beam Girl,75Ec2
Storm over Rivayle,Portalcraft,Bronze,1,Stringmaster,75EcC
Storm over Rivayle,Portalcraft,Bronze,4,Wretch,75EcM
Storm over Rivayle,Portalcraft,Bronze,1,Mechanical Designs,75FKw
Storm over Rivayle,Portalcraft,Silver,0,Capsule Homunculus,75H2I
Storm over Rivayle,Portalcraft,Silver,2,Railmender Coyote,75H2S
Storm over Rivayle,Portalcraft,Silver,2,Scavenge,75HnA
Storm over Rivayle,Portalcraft,Gold,4,"Carnelia, Servant of Darkness",75JUY
Storm over Rivayle,Portalcraft,Gold,8,Committed Conductor,75JUi
Storm over Rivayle,Portalcraft,Gold,0,Elemental Brink,75KDQ
Storm over Rivayle,Portalcraft,Legendary,1,"Illganeau, Horror Astray",75Lwo
Storm over Rivayle,Portalcraft,Legendary,7,"Iceschillendrig, Gilded Autocrat",75Lwy
Storm over Rivayle,Portalcraft,Legendary,4,"Sylvia, Grand Arbiter",75Lx6
Promo,Forestcraft,Legendary,3,Ancient Elf,fof0I
Promo,Swordcraft,Legendary,6,Sea Queen Otohime,fp1Qo
Promo,Runecraft,Legendary,4,Merlin,fpPrI
Promo,Dragoncraft,Legendary,6,Dark Dragoon Forte,fpoFo
Promo,Shadowcraft,Legendary,5,Cerberus,fqAgI
Promo,Bloodcraft,Legendary,6,Queen Vampire,fqZ4o
Promo,Havencraft,Legendary,8,Jeanne d'Arc,fqxVI
Promo,Forestcraft,Bronze,1,Airbound Barrage,fsMZQ
Promo,Swordcraft,Bronze,1,"Ta-G, Katana Unsheathed",fskF2
Promo,Swordcraft,Silver,2,Lancer,fsmhI
Promo,Runecraft,Silver,3,Concentration,ft9qg
Promo,Dragoncraft,Gold,6,Chaos Dragonrider AGRS,ftZyY
Promo,Dragoncraft,Gold,3,Avowed Strike,ftahQ
Promo,Shadowcraft,Bronze,5,Saber Alter,fttUY
Promo,Bloodcraft,Silver,2,Snarling Chains,fuJ4A
Promo,Havencraft,Silver,5,Berserker,fuglo
Promo,Forestcraft,Legendary,8,Deepwood Anomaly,fwHII
Promo,Swordcraft,Legendary,5,"Albert, Levin Saber",fwfio
Promo,Runecraft,Legendary,6,Hulking Giant,fx27I
Promo,Dragoncraft,Legendary,5,Sibyl of the Waterwyrm,fxQXo
Promo,Shadowcraft,Legendary,8,Nephthys,fxoyI
Promo,Bloodcraft,Legendary,4,Belphegor,fyBMo
Promo,Havencraft,Legendary,9,Heavenly Aegis,fyZnI
Chronogenesis,Forestcraft,Legendary,4,"Aria, Guiding Fairy",f-5RI
Rise of Bahamut,Swordcraft,Legendary,5,"Albert, Levin Saber",f-Tro
Rise of Bahamut,Runecraft,Legendary,9,"Daria, Dimensional Witch",f-sGI
Rise of Bahamut,Dragoncraft,Legendary,9,"Aldos, Imperial Dragoon",f_Ego
Standard Card Pack,Shadowcraft,Legendary,5,Cerberus,f_d5I
Basic,Bloodcraft,Bronze,4,"Exella, Dark General",f_uB2
Standard Card Pack,Havencraft,Legendary,6,"Ramina, Moon Al-mi'raj",g0NwI
Chronogenesis,Portalcraft,Legendary,5,"Spinaria, Keeper of Enigmas",g0mKo
Promo,Forestcraft,Bronze,2,Sylvan Justice,g1o-Q
Promo,Swordcraft,Bronze,1,Unbridled Fury,g2BOw
Promo,Runecraft,Bronze,1,Insight,g2ZpQ
Promo,Dragoncraft,Bronze,2,Dragon Oracle,g2yDw
Promo,Shadowcraft,Bronze,2,Undying Resentment,g3KeQ
Promo,Bloodcraft,Bronze,2,Razory Claw,g3j34
Promo,Havencraft,Bronze,2,Hallowed Dogma,g45TQ
Promo,Portalcraft,Bronze,2,Dimension Cut,g4Ttw
Starforged Legends,Forestcraft,Legendary,6,Cassiopeia,g5jjI
Chronogenesis,Swordcraft,Legendary,6,Darksaber Melissa,g667o
Wonderland Dreams,Runecraft,Legendary,5,Wizardess of Oz,g6UYI
Dawnbreak Nightedge,Dragoncraft,Legendary,2,Whitefrost Dragonewt Filene,g6syo
Rebirth of Glory,Shadowcraft,Legendary,4,"Aisha, Underworld Sovereign",g7FNI
Starforged Legends,Bloodcraft,Legendary,4,Venomfang Medusa,g7dno
Dawnbreak Nightedge,Havencraft,Legendary,7,Godsworn Alexiel,g80CI
Dawnbreak Nightedge,Portalcraft,Legendary,8,"Orchis, Puppet Girl",g8Oco
Promo,Neutral,Gold,2,Paradise Vanguard,g96_Y
Promo,Neutral,Gold,2,Seraphic Blade,g97kQ
Promo,Forestcraft,Silver,2,Predatory Might,gDHrg
Promo,Swordcraft,Bronze,2,Godsent Stride,gDdpw
Promo,Runecraft,Bronze,2,Witch Snap,gE0EQ
Promo,Dragoncraft,Gold,2,Powerforge,gETXQ
Promo,Shadowcraft,Bronze,2,Manifest Malice,gEn3Q
Promo,Bloodcraft,Gold,3,Relinquish Reason,gFEMQ
Promo,Havencraft,Gold,4,Vengeful Radiance,gFcmw
Promo,Portalcraft,Bronze,1,Joy of Destruction,gFwIw
Promo,Forestcraft,Bronze,1,Nature's Guidance,gH3YQ
Promo,Forestcraft,Bronze,3,Harvest Season,gH3Ya
Promo,Forestcraft,Silver,3,Arboreal Core,gH5VQ
Promo,Swordcraft,Silver,3,Glorious Core,gHTvw
Promo,Swordcraft,Silver,2,Ivory Sword Dance,gHUPA
Promo,Swordcraft,Silver,1,King's Welcome,gHUPK
Promo,Swordcraft,Gold,2,Elegance in Action,gHWrQ
Promo,Runecraft,Bronze,5,Fate's Hand,gHqNQ
Promo,Runecraft,Bronze,2,Wind Blast,gHqNa
Promo,Runecraft,Bronze,2,Magic Missile,gHqNk
Promo,Runecraft,Silver,3,Sagacious Core,gHsKQ
Promo,Runecraft,Silver,3,Sagacious Core,gHsKa
Promo,Dragoncraft,Bronze,4,Overwhelming Crush,gICnw
Promo,Dragoncraft,Silver,3,Draconic Core,gIEkw
Promo,Shadowcraft,Silver,3,Phantasmal Core,gId9Q
Promo,Bloodcraft,Bronze,2,Entrancing Blow,gIzcw
Promo,Bloodcraft,Silver,3,Sanguine Core,gI_Zw
Promo,Havencraft,Silver,3,Saintly Core,gJN-Q
Promo,Portalcraft,Silver,3,Alpha Core,gJmOw
Promo,Portalcraft,Gold,1,Augmentation Bestowal,gJpKQ
Promo,Portalcraft,Gold,2,Artifact Call,gJpKa
Promo,Neutral,Gold,8,Mechawing Angel,gKZQY
Promo,Neutral,Gold,4,Angelic Smite,gKa9Q
Omen of the Ten,Forestcraft,Legendary,3,"Liza, Queen of the Forest",gOoQI
Altersphere,Swordcraft,Legendary,10,"Dionne, Dancing Blade",gPAqo
Ultimate Colosseum,Runecraft,Gold,3,"Kyoka, Prize Pupil",gPWp2
Omen of the Ten,Runecraft,Legendary,20,"Teo, Prophetess of Creation",gPZFI
Omen of the Ten,Dragoncraft,Legendary,5,"Galmieux, Omen of Disdain",gPxfo
Ultimate Colosseum,Shadowcraft,Gold,1,"Miyako, Pudding Poltergeist",gQHe2
Steel Rebellion,Shadowcraft,Legendary,4,"Aenea, Amethyst Rebel",gQK4I
Steel Rebellion,Bloodcraft,Legendary,2,"Mono, Garnet Rebel",gQiUo
Omen of the Ten,Havencraft,Legendary,8,"Lapis, Glorious Seraph",gR4vI
Omen of the Ten,Portalcraft,Legendary,4,"Lishenna, Omen of Destruction",gRTJo
Promo,Neutral,Bronze,2,Travelers' Respite,gS7Yw
Promo,Neutral,Gold,2,Desert Pathfinder,gSBiY
Promo,Neutral,Gold,4,Resolve of the Fallen,gW0aQ
Promo,Forestcraft,Bronze,2,Sylvan Justice,gWK6Q
Promo,Forestcraft,Silver,1,Spiritshine,gWMYg
Promo,Forestcraft,Silver,2,Soothing Spell,gWMYq
Promo,Swordcraft,Bronze,4,Breakneck Draw,gWiWw
Promo,Swordcraft,Bronze,3,Forge Weaponry,gWiX4
Promo,Swordcraft,Gold,1,Decisive Strike,gWnPQ
Promo,Runecraft,Bronze,8,Fiery Embrace,gX4xQ
Promo,Runecraft,Bronze,2,Conjure Golem,gX4xa
Promo,Dragoncraft,Bronze,1,Flamewinged Might,gXTLw
Promo,Dragoncraft,Bronze,2,Dragon Oracle,gXTM4
Promo,Dragoncraft,Gold,2,Draconic Call,gXYEQ
Promo,Shadowcraft,Bronze,2,Undying Resentment,gXrmQ
Promo,Shadowcraft,Silver,4,Fatal Order,gXuCg
Promo,Bloodcraft,Bronze,2,Blood Pact,gYEAw
Promo,Bloodcraft,Silver,5,Burning Constriction,gYGdA
Promo,Havencraft,Bronze,2,Blackened Scripture,gYcbQ
Promo,Havencraft,Bronze,2,Blackened Scripture,gYcba
Promo,Havencraft,Gold,1,Golden Bell,gYhEI
Promo,Portalcraft,Bronze,0,Focus,gY-_w
Promo,Portalcraft,Silver,1,Metadivision,gZ1SA
Promo,Portalcraft,Silver,1,Artifact Scan,gZ1SK
Verdant Conflict,Forestcraft,Legendary,5,"Ladica, the Stoneclaw",gaErI
Verdant Conflict,Swordcraft,Legendary,3,Tsubaki of the Demon Blade,gadFo
Verdant Conflict,Dragoncraft,Legendary,4,"Valdain, Cursed Shadow",gbO4o
Token,Neutral,Bronze,5,Tin Soldier,rfHG2
Token,Neutral,Bronze,3,Club Soldier,rfHGC
Token,Neutral,Bronze,3,Heart Guardian,rfHGM
Token,Neutral,Bronze,3,Spade Raider,rfHGW
Token,Neutral,Bronze,3,Elsam of the Brofamily,rfHGg
Token,Neutral,Bronze,3,Tomoi of the Brofamily,rfHGq
Token,Neutral,Bronze,9,Human! Pyramid! Attack!,rfHG-
Token,Neutral,Bronze,1,Assembly Droid,rfHH8
Token,Neutral,Bronze,1,Naterran Great Tree,rfHVg
Token,Neutral,Bronze,1,Dutiful Steed,rfHVq
Token,Neutral,Bronze,2,Bullet Bike,rfHV-
Token,Neutral,Bronze,3,Arcane Personnel Carrier,rfHW8
Token,Neutral,Bronze,1,Repair Mode,rfH-w
Token,Neutral,Silver,2,Ultimate Carrot,rfJiI
Token,Neutral,Gold,4,Goblin King,rfM8Y
Token,Neutral,Gold,3,Fallen Angel,rfM8i
Token,Neutral,Gold,1,Ruthful Droplet,rfMtQ
Token,Neutral,Gold,3,Ruthless Waterspout,rfMta
Token,Neutral,Gold,1,Nourishing Fare,rfMtk
Token,Neutral,Gold,1,Flaming-Hot Fare,rfMtu
Token,Neutral,Legendary,5,Servant of Darkness,rfOao
Token,Neutral,Legendary,6,Silent Rider,rfOay
Token,Neutral,Legendary,7,Flame and Glass,rfOb6
Token,Neutral,Legendary,3,Amaterasu,rfObG
Token,Neutral,Legendary,3,Tsukuyomi,rfObQ
Token,Neutral,Legendary,5,Flamelord of Deceit,rfOba
Token,Neutral,Legendary,4,Scion of Desire,rfObk
Token,Neutral,Legendary,6,Scorpion of Greed,rfObu
Token,Neutral,Legendary,8,Heretical Hellbeast,rfOc2
Token,Neutral,Legendary,2,Wrathful Icefiend,rfOcC
Token,Neutral,Legendary,3,Vicious Commander,rfOcM
Token,Neutral,Legendary,6,Demon of Purgatory,rfOcW
Token,Neutral,Legendary,7,Gluttonous Behemoth,rfOcg
Token,Neutral,Legendary,7,Dis's Damnation,rfPJg
Token,Neutral,Legendary,10,Astaroth's Reckoning,rfPJq
Token,Neutral,Legendary,3,Morrigna's Gospel,rfPJ-
Token,Neutral,Legendary,1,Infernal Gaze,rfPK8
Token,Neutral,Legendary,1,Infernal Surge,rfPKI
Token,Neutral,Legendary,2,Heavenfall,rfPKS
Token,Neutral,Legendary,4,Earthfall,rfPKc
Token,Forestcraft,Bronze,1,Fairy,rffgY
Token,Forestcraft,Bronze,0,Fairy Wisp,rffgi
Token,Forestcraft,Bronze,1,Fairy's Yawn,rfg9o
Token,Forestcraft,Bronze,1,Fairy's Awakening,rfg9y
Token,Forestcraft,Silver,2,Hornet Warrior,rfi6o
Token,Forestcraft,Silver,1,Angel's Dress,rfirg
Token,Forestcraft,Silver,1,Demon's Dress,rfirq
Token,Forestcraft,Silver,3,Hornet Sting,rfir-
Token,Forestcraft,Gold,3,Skystride Raptor,rfkZ2
Token,Forestcraft,Gold,2,"Paula, Gentle Warmth",rfkZC
Token,Forestcraft,Gold,2,"Paula, Passionate Warmth",rfkZM
Token,Forestcraft,Gold,2,Shamu's Antics,rflHw
Token,Forestcraft,Gold,2,Shama's Gaze,rflI4
Token,Forestcraft,Gold,2,Righteous Evocation,rflIE
Token,Forestcraft,Gold,0,Arisa's Leadership,rflIO
Token,Forestcraft,Gold,0,Ladica's Embrace,rflIY
Token,Forestcraft,Legendary,4,Crystalia Eve,rfm_I
Token,Forestcraft,Legendary,3,Gentle Forest Beauty,rfm_S
Token,Forestcraft,Legendary,3,Irate Forest Beast,rfm_c
Token,Forestcraft,Legendary,7,"Lymaga, Forest Champion",rfm_m
Token,Forestcraft,Legendary,2,Thorn Burst,rfnkA
Token,Forestcraft,Legendary,0,Blessings of Creation,rfnkK
Token,Forestcraft,Legendary,0,Wrath of Nature,rfnkU
Token,Forestcraft,Legendary,1,Fil,rfnke
Token,Forestcraft,Legendary,1,Carbuncle's Sparkle,rfnko
Token,Forestcraft,Legendary,3,Send 'Em Packing,rfnky
Token,Forestcraft,Legendary,0,Treacherous Reversal,rfnl6
Token,Swordcraft,Bronze,1,Knight,rg252
Token,Swordcraft,Bronze,1,Heavy Knight,rg25C
Token,Swordcraft,Bronze,2,Steelclad Knight,rg25M
Token,Swordcraft,Bronze,3,Pirate,rg25W
Token,Swordcraft,Bronze,3,Viking,rg25g
Token,Swordcraft,Bronze,3,Fortress Guard,rg25q
Token,Swordcraft,Bronze,1,Shield Guardian,rg25-
Token,Swordcraft,Bronze,2,Buccaneer,rg268
Token,Swordcraft,Bronze,2,Cannoneer,rg26I
Token,Swordcraft,Bronze,2,Marine Raider,rg26S
Token,Swordcraft,Bronze,1,Gilded Blade,rg2pw
Token,Swordcraft,Bronze,1,Gilded Goblet,rg2q4
Token,Swordcraft,Bronze,1,Gilded Boots,rg2qE
Token,Swordcraft,Bronze,1,Gilded Necklace,rg2qO
Token,Swordcraft,Silver,1,Dread Hound,rg4XI
Token,Swordcraft,Silver,2,Greatshield,rg50Y
Token,Swordcraft,Silver,2,Greatsword,rg50i
Token,Swordcraft,Silver,5,Holy Purebomb,rg5GA
Token,Swordcraft,Silver,1,Fatal Spellbomb,rg5GK
Token,Swordcraft,Silver,4,Flarewing Spear,rg5GU
Token,Swordcraft,Silver,2,Frostwing Spear,rg5Ge
Token,Swordcraft,Gold,4,Queen Hemera the White,rg6zY
Token,Swordcraft,Gold,4,Queen Magnus the Black,rg6zi
Token,Swordcraft,Gold,0,"Evyn, Novice Agent",rg6zs
Token,Swordcraft,Gold,5,"Vane, Indomitable Knight",rg6-0
Token,Swordcraft,Gold,5,"Siegfried, Dragonslayer",rg6-A
Token,Swordcraft,Gold,5,"Lancelot, Twinfang Prodigy",rg6-K
Token,Swordcraft,Gold,5,"Percival, Lord of Flames",rg6-U
Token,Swordcraft,Gold,2,"Lilje, Butler of the Mists",rg6-e
Token,Swordcraft,Gold,2,"Sheena, Maid of the Mists",rg6-o
Token,Swordcraft,Gold,7,"Azord, Duke of the Mists",rg6-y
Token,Swordcraft,Gold,2,"Mina, Levin Vice Leader",rg6_6
Token,Swordcraft,Gold,4,"Mona, Levin Mage",rg6_G
Token,Swordcraft,Gold,3,"Mena, Levin Duelist",rg6_Q
Token,Swordcraft,Gold,9,Leonidas's Resolve,rg7DA
Token,Swordcraft,Gold,2,Infiltration,rg7iQ
Token,Swordcraft,Gold,0,Veiled Reckoning,rg7ia
Token,Swordcraft,Gold,2,Princess's Strike,rg7ik
Token,Swordcraft,Gold,0,Erika's Sleight,rg7iu
Token,Swordcraft,Gold,0,Mistolina's Swordplay,rg7j2
Token,Swordcraft,Gold,0,Bayleon's Command,rg7jC
Token,Swordcraft,Legendary,1,Otohime's Bodyguard,rg9Po
Token,Swordcraft,Legendary,5,"Celia, Hope's Strategist",rg9Py
Token,Swordcraft,Legendary,5,"Celia, Despair's Messenger",rg9Q6
Token,Swordcraft,Legendary,4,"Beatrix, Undying Blue",rg9QG
Token,Swordcraft,Legendary,1,"Nano, the Dawnblade",rg9QQ
Token,Swordcraft,Legendary,8,Exterminus Weapon,rg9Qa
Token,Swordcraft,Legendary,7,"VII. Oluon, Runaway Chariot",rg9Qk
Token,Swordcraft,Legendary,4,"Val, Trusty Getaway Car",rg9Qu
Token,Swordcraft,Legendary,7,Durandal the Incorruptible,rg9fQ
Token,Swordcraft,Legendary,5,Twilight Blade,rgA8g
Token,Swordcraft,Legendary,1,King's Might,rgA8q
Token,Swordcraft,Legendary,0,Tyrant's Order,rgA8-
Token,Swordcraft,Legendary,2,Desperados' Shot,rgA98
Token,Runecraft,Bronze,1,Snowman,rgQVY
Token,Runecraft,Bronze,2,Clay Golem,rgQVi
Token,Runecraft,Bronze,4,Guardian Golem,rgQVs
Token,Runecraft,Bronze,1,Scrap Golem,rgQW0
Token,Runecraft,Bronze,3,Ice Golem,rgQWA
Token,Runecraft,Bronze,1,Flame Rat,rgQWK
Token,Runecraft,Bronze,1,Bunnicorn Nic-nic,rgQWU
Token,Runecraft,Bronze,2,"Cayman, Mysterian Butler",rgQWe
Token,Runecraft,Bronze,2,Paper Shikigami,rgQWo
Token,Runecraft,Bronze,3,Demonic Shikigami,rgQWy
Token,Runecraft,Bronze,1,Earth Essence,rgQlA
Token,Runecraft,Bronze,2,Conjure Guardian,rgREQ
Token,Runecraft,Bronze,1,Crimson Sorcery,rgREa
Token,Runecraft,Bronze,2,Veridic Ritual,rgREk
Token,Runecraft,Bronze,2,Mysterian Missile,rgREu
Token,Runecraft,Bronze,2,Mysterian Circle,rgRF2
Token,Runecraft,Bronze,5,Mysterian Rite,rgRFC
Token,Runecraft,Bronze,2,Golem Summoning,rgRFM
Token,Runecraft,Silver,6,Mysterian Whitewyrm,rgSxo
Token,Runecraft,Silver,6,Mysterian Blackwyrm,rgSxy
Token,Runecraft,Silver,6,Eldritch Chimera,rgSy6
Token,Runecraft,Silver,6,Eldritch Demon,rgSyG
Token,Runecraft,Gold,2,Snow Knight,rgVO2
Token,Runecraft,Gold,2,Wild Snowman,rgVOC
Token,Runecraft,Gold,2,Onion Patch,rgVOM
Token,Runecraft,Gold,2,Anne's Summoning,rgVOW
Token,Runecraft,Gold,7,"Morra, Monika's Familiar",rgVOg
Token,Runecraft,Gold,7,Alchemical Craftschief,rgVOq
Token,Runecraft,Gold,5,Emergency Summoning,rgVdg
Token,Runecraft,Gold,5,Reactive Barrier,rgVdq
Token,Runecraft,Gold,6,Second Curse,rgW6w
Token,Runecraft,Gold,9,Final Curse,rgW74
Token,Runecraft,Gold,2,Ars Magna,rgW7E
Token,Runecraft,Gold,10,Anne's Sorcery,rgW7O
Token,Runecraft,Gold,1,Grea's Ember,rgW7Y
Token,Runecraft,Gold,3,Grea's Inferno,rgW7i
