expansion_,craft_,rarity_,pp_,CardName,id_,Code
十天覚醒,ビショップ,ゴールドレア,3,日輪の巫女・ザルハメリナ,119731010,78lD2
十天覚醒,ビショップ,ゴールドレア,5,ルナールプリースト,119731020,78lDC
十天覚醒,ビショップ,ゴールドレア,1,頂きの教会,119732010,78lSg
十天覚醒,ビショップ,レジェンド,2,開眼者・ウーノ,119741010,78nfI
十天覚醒,ビショップ,レジェンド,5,ゼノ・ウォフマナフ,119741020,78nfS
十天覚醒,ビショップ,レジェンド,6,フリッグ,119741030,78nfc
十天覚醒,ネメシス,ブロンズレア,2,機械化歩兵,119811010,792l2
十天覚醒,ネメシス,ブロンズレア,3,スパイデバイス,119811020,792lC
十天覚醒,ネメシス,ブロンズレア,6,トイリペアラー,119811030,792lM
十天覚醒,ネメシス,ブロンズレア,3,突破のマリオネッター,119811040,792lW
十天覚醒,ネメシス,シルバーレア,2,夜失の桃煙・キャサリン,119821010,795BI
十天覚醒,ネメシス,シルバーレア,2,回転芸術家・スピナー,119821020,795BS
十天覚醒,ネメシス,シルバーレア,3,肉球シュート,119824010,795wA
十天覚醒,ネメシス,ゴールドレア,2,妄想少女A・ルナール,119831010,797dY
十天覚醒,ネメシス,ゴールドレア,10,ギガスファクトリー,119831020,797di
十天覚醒,ネメシス,ゴールドレア,5,マウンテンドール,119831030,797ds
十天覚醒,ネメシス,レジェンド,3,魔弾の射手・エッセル,119841010,79A3o
十天覚醒,ネメシス,レジェンド,2,閃耀の双剣・カトル,119841020,79A3y
十天覚醒,ネメシス,レジェンド,7,コロッサス・マグナ,119841030,79A46
暗黒のウェルサ,ニュートラル,ブロンズレア,7,天使の伴奏者,120011010,79pa2
暗黒のウェルサ,ニュートラル,ブロンズレア,2,アーマーゴブリン,120011020,79paC
暗黒のウェルサ,ニュートラル,ブロンズレア,1,記憶の軌跡,120014010,79qIw
暗黒のウェルサ,ニュートラル,シルバーレア,4,マジカルグロッサー,120021010,79s0I
暗黒のウェルサ,ニュートラル,シルバーレア,3,ディテクティブガール,120021020,79s0S
暗黒のウェルサ,ニュートラル,ゴールドレア,6,虚無ノ哭風・グリームニル,120031010,79uSY
暗黒のウェルサ,ニュートラル,ゴールドレア,10,輪廻の女神,120031020,79uSi
暗黒のウェルサ,ニュートラル,ゴールドレア,4,紅蓮の凍結,120034010,79vBQ
暗黒のウェルサ,ニュートラル,レジェンド,8,サハクィエル＆イスラーフィール,120041010,79wuo
暗黒のウェルサ,ニュートラル,レジェンド,2,ワールドブレイク,120044010,79xdg
暗黒のウェルサ,エルフ,ブロンズレア,3,ブルームドワーフ,120111010,7AB-Y
暗黒のウェルサ,エルフ,ブロンズレア,2,ブレードエルフ,120111020,7AB-i
暗黒のウェルサ,エルフ,ブロンズレア,6,大木の巨人,120111030,7AB-s
暗黒のウェルサ,エルフ,ブロンズレア,3,フォレストフェアリー,120111040,7AB_0
暗黒のウェルサ,エルフ,シルバーレア,5,陽光のエルフ,120121010,7AEQo
暗黒のウェルサ,エルフ,シルバーレア,2,妖精の弓使い,120121020,7AEQy
暗黒のウェルサ,エルフ,シルバーレア,2,ワンダーツリー,120123010,7AEw2
暗黒のウェルサ,エルフ,ゴールドレア,3,オシャレハザード・ネルシャ,120131010,7AGt2
暗黒のウェルサ,エルフ,ゴールドレア,6,ワイルドリーダー,120131020,7AGtC
暗黒のウェルサ,エルフ,ゴールドレア,2,エレメントスラッシュ,120134010,7AHbw
暗黒のウェルサ,エルフ,レジェンド,4,瘴気の妖精姫・アリア,120141010,7AJJI
暗黒のウェルサ,エルフ,レジェンド,1,宿命の狐火・セッカ,120141020,7AJJS
暗黒のウェルサ,エルフ,レジェンド,6,ギガンティックブロッサム,120141030,7AJJc
暗黒のウェルサ,ロイヤル,ブロンズレア,2,ドレスアサシン,120211010,7AaP2
暗黒のウェルサ,ロイヤル,ブロンズレア,4,ストライクガード,120211020,7AaPC
暗黒のウェルサ,ロイヤル,ブロンズレア,5,ウォーボア,120211030,7AaPM
暗黒のウェルサ,ロイヤル,ブロンズレア,3,入念な支度,120214010,7Ab7w
暗黒のウェルサ,ロイヤル,シルバーレア,2,王城の司令官,120221010,7AcrI
暗黒のウェルサ,ロイヤル,シルバーレア,1,生還の突撃兵,120221020,7AcrS
暗黒のウェルサ,ロイヤル,シルバーレア,2,戦果のオークション,120224010,7AdaA
暗黒のウェルサ,ロイヤル,ゴールドレア,4,暴威の武人・ジェノ,120231010,7AfHY
暗黒のウェルサ,ロイヤル,ゴールドレア,2,キャットアドミラル,120231020,7AfHi
暗黒のウェルサ,ロイヤル,ゴールドレア,5,剣聖の一太刀,120234010,7Ag0Q
暗黒のウェルサ,ロイヤル,レジェンド,5,雷滅卿・アルベール,120241010,7Ahjo
暗黒のウェルサ,ロイヤル,レジェンド,3,曙の乙女・セラ,120241020,7Ahjy
暗黒のウェルサ,ロイヤル,レジェンド,8,終撃の鉄腕・ガルヴァン,120241030,7Ahk6
暗黒のウェルサ,ウィッチ,ブロンズレア,5,猫使いの魔女,120311010,7AypY
暗黒のウェルサ,ウィッチ,ブロンズレア,4,サークルウィザード,120311020,7Aypi
暗黒のウェルサ,ウィッチ,ブロンズレア,2,マジカルリス,120311030,7Ayps
暗黒のウェルサ,ウィッチ,ブロンズレア,2,魔力による複製,120314010,7AzYQ
暗黒のウェルサ,ウィッチ,シルバーレア,9,グリモアソーサラー,120321010,7A_Fo
暗黒のウェルサ,ウィッチ,シルバーレア,7,ハリケーンゴーレム,120321020,7A_Fy
暗黒のウェルサ,ウィッチ,シルバーレア,1,グランドブレイク,120324010,7A_-g
暗黒のウェルサ,ウィッチ,ゴールドレア,3,レグニスロード・グレア,120331010,7B1i2
暗黒のウェルサ,ウィッチ,ゴールドレア,3,フェスティバルウィッチ,120331020,7B1iC
暗黒のウェルサ,ウィッチ,ゴールドレア,5,混沌の流儀,120334010,7B2Qw
暗黒のウェルサ,ウィッチ,レジェンド,3,マナリアクイーン・アン,120341010,7B48I
暗黒のウェルサ,ウィッチ,レジェンド,5,プリズムブライト・ジオース,120341020,7B48S
暗黒のウェルサ,ウィッチ,レジェンド,2,セレスティアルスフィア・ミリカ,120341030,7B48c
暗黒のウェルサ,ドラゴン,ブロンズレア,2,マーガライトマーメイド,120411010,7BLE2
暗黒のウェルサ,ドラゴン,ブロンズレア,3,大地のドラゴニュート,120411020,7BLEC
暗黒のウェルサ,ドラゴン,ブロンズレア,6,ドラゴンヒーラー,120411030,7BLEM
暗黒のウェルサ,ドラゴン,ブロンズレア,2,竜人の羽ばたき,120414010,7BLyw
暗黒のウェルサ,ドラゴン,シルバーレア,4,炎柱の竜人,120421010,7BNgI
暗黒のウェルサ,ドラゴン,シルバーレア,2,コーラルシャーク,120421020,7BNgS
暗黒のウェルサ,ドラゴン,シルバーレア,3,火竜の火山,120423010,7BO9Y
暗黒のウェルサ,ドラゴン,ゴールドレア,5,殺竜騎士・ロイ,120431010,7BQ6Y
暗黒のウェルサ,ドラゴン,ゴールドレア,6,光翼の天上竜,120431020,7BQ6i
暗黒のウェルサ,ドラゴン,ゴールドレア,1,原初の炎熱,120434010,7BQrQ
暗黒のウェルサ,ドラゴン,レジェンド,9,覇道の君臨者・フォルテ,120441010,7BSYo
暗黒のウェルサ,ドラゴン,レジェンド,6,焦熱の竜翼・ドラーク,120441020,7BSYy
暗黒のウェルサ,ドラゴン,レジェンド,3,浄火のフェニックス,120441030,7BSZ6
暗黒のウェルサ,ネクロマンサー,ブロンズレア,2,ゴシックリーパー,120511010,7BjeY
暗黒のウェルサ,ネクロマンサー,ブロンズレア,6,スマッシュミイラ,120511020,7Bjei
暗黒のウェルサ,ネクロマンサー,ブロンズレア,3,四腕の死兵,120511030,7Bjes
暗黒のウェルサ,ネクロマンサー,ブロンズレア,2,ソウルサプライズ,120514010,7BkNQ
暗黒のウェルサ,ネクロマンサー,シルバーレア,2,求魂の死霊術師,120521010,7Bm4o
暗黒のウェルサ,ネクロマンサー,シルバーレア,2,ノーブルファントム,120521020,7Bm4y
暗黒のウェルサ,ネクロマンサー,シルバーレア,5,白骨の邂逅,120524010,7Bmpg
暗黒のウェルサ,ネクロマンサー,ゴールドレア,4,人外魔境・クリストフ,120531010,7BoX2
暗黒のウェルサ,ネクロマンサー,ゴールドレア,3,死門を繋ぐ者,120531020,7BoXC
暗黒のウェルサ,ネクロマンサー,ゴールドレア,2,忌まわしき再誕,120534010,7BpFw
暗黒のウェルサ,ネクロマンサー,レジェンド,3,常闇の花嫁・セレス,120541010,7BqzI
暗黒のウェルサ,ネクロマンサー,レジェンド,2,一刀の幽鬼・カゲロウ,120541020,7BqzS
暗黒のウェルサ,ネクロマンサー,レジェンド,6,オミナスタイラント,120541030,7Bqzc
暗黒のウェルサ,ヴァンパイア,ブロンズレア,3,シルヴァリーブレイダー,120611010,7C632
暗黒のウェルサ,ヴァンパイア,ブロンズレア,7,双頭のスコーピオン,120611020,7C63C
暗黒のウェルサ,ヴァンパイア,ブロンズレア,3,魔界の処刑人,120611030,7C63M
暗黒のウェルサ,ヴァンパイア,ブロンズレア,1,銀矢の乱射,120614010,7C6nw
暗黒のウェルサ,ヴァンパイア,シルバーレア,2,デコレーションデビル,120621010,7C8VI
暗黒のウェルサ,ヴァンパイア,シルバーレア,5,霹靂の悪魔,120621020,7C8VS
暗黒のウェルサ,ヴァンパイア,シルバーレア,2,デモンズアサルト,120624010,7C9EA
暗黒のウェルサ,ヴァンパイア,ゴールドレア,2,衝動の人狼・リベルテ,120631010,7CAxY
暗黒のウェルサ,ヴァンパイア,ゴールドレア,7,方舟の魔神,120631020,7CAxi
暗黒のウェルサ,ヴァンパイア,ゴールドレア,4,爪牙の発現,120634010,7CBgQ
暗黒のウェルサ,ヴァンパイア,レジェンド,4,クリムゾンウォー・ラウラ,120641010,7CDNo
暗黒のウェルサ,ヴァンパイア,レジェンド,2,永劫の吸血鬼・アルザード,120641020,7CDNy
暗黒のウェルサ,ヴァンパイア,レジェンド,2,紅魔の淑女・ロゼロッティ,120641030,7CDO6
暗黒のウェルサ,ビショップ,ブロンズレア,3,極彩色の翼人,120711010,7CUTY
暗黒のウェルサ,ビショップ,ブロンズレア,3,フレイルプリースト,120711020,7CUTi
暗黒のウェルサ,ビショップ,ブロンズレア,5,聖地の守護獣,120711030,7CUTs
暗黒のウェルサ,ビショップ,ブロンズレア,3,セイントスローイング,120714010,7CVCQ
暗黒のウェルサ,ビショップ,シルバーレア,3,ステッキアルミラージ,120721010,7CWvo
暗黒のウェルサ,ビショップ,シルバーレア,4,ルナールの聖騎士,120721020,7CWvy
暗黒のウェルサ,ビショップ,シルバーレア,2,神愛の一撃,120724010,7CXeg
暗黒のウェルサ,ビショップ,ゴールドレア,2,ダーティジャスティス・パイン,120731010,7CZM2
暗黒のウェルサ,ビショップ,ゴールドレア,4,覆われし代行者,120731020,7CZMC
暗黒のウェルサ,ビショップ,ゴールドレア,5,ネズミ神殿,120733010,7CZrI
暗黒のウェルサ,ビショップ,レジェンド,3,絶望の聖女・ジャンヌ,120741010,7CboI
暗黒のウェルサ,ビショップ,レジェンド,7,栄華の加護神・ヤテラントゥ,120741020,7CboS
暗黒のウェルサ,ビショップ,レジェンド,3,アブディエル,120741030,7Cboc
暗黒のウェルサ,ネメシス,ブロンズレア,2,エナジーサプライヤー,120811010,7Csu2
暗黒のウェルサ,ネメシス,ブロンズレア,5,アームメカニック,120811020,7CsuC
暗黒のウェルサ,ネメシス,ブロンズレア,1,強襲の小型機,120811030,7CsuM
暗黒のウェルサ,ネメシス,ブロンズレア,3,調整失敗,120814010,7Ctcw
暗黒のウェルサ,ネメシス,シルバーレア,3,デュオパペッター,120821010,7CvKI
暗黒のウェルサ,ネメシス,シルバーレア,2,ガジェットユーザー,120821020,7CvKS
暗黒のウェルサ,ネメシス,シルバーレア,1,空間の開錠,120824010,7Cw3A
暗黒のウェルサ,ネメシス,ゴールドレア,6,反逆の命・ミリアム,120831010,7CxmY
暗黒のウェルサ,ネメシス,ゴールドレア,8,アーティファクトシップ,120831020,7Cxmi
暗黒のウェルサ,ネメシス,ゴールドレア,1,水銀の遮断,120834010,7CyVQ
暗黒のウェルサ,ネメシス,レジェンド,6,終末の番人・スピネ,120841010,7C-Co
暗黒のウェルサ,ネメシス,レジェンド,7,マグナゼロ,120841020,7C-Cy
暗黒のウェルサ,ネメシス,レジェンド,30,アブソリュート・トレランス,120841030,7C-D6
リナセント・クロニクル,ニュートラル,ブロンズレア,4,ゴスペルエンジェル,121011010,7Ddj2
リナセント・クロニクル,ニュートラル,ブロンズレア,2,ダンジョンミノタウロス,121011020,7DdjC
リナセント・クロニクル,ニュートラル,ブロンズレア,5,イズニアの再興,121014010,7DeRw
リナセント・クロニクル,ニュートラル,シルバーレア,3,怒れるワイズマーマン,121021010,7Dg9I
リナセント・クロニクル,ニュートラル,シルバーレア,1,アイアロンの残骸,121023010,7DgeY
リナセント・クロニクル,ニュートラル,ゴールドレア,5,恒久の天使,121031010,7DibY
リナセント・クロニクル,ニュートラル,ゴールドレア,2,マスターコック,121031020,7Dibi
リナセント・クロニクル,ニュートラル,ゴールドレア,1,ナテラの未来,121034010,7DjKQ
リナセント・クロニクル,ニュートラル,レジェンド,6,黄昏の神槍・オーディン,121041010,7Dl1o
リナセント・クロニクル,ニュートラル,レジェンド,5,母なる慈愛,121044010,7Dlmg
リナセント・クロニクル,エルフ,ブロンズレア,2,ヒーリングフェアリー,121111010,7E07Y
リナセント・クロニクル,エルフ,ブロンズレア,3,スコルの探索者,121111020,7E07i
リナセント・クロニクル,エルフ,ブロンズレア,4,大樹のエルク,121111030,7E07s
